a  2  啊 0  阿 0  
chong'zheng  1  重整 0  
chong'zheng'qi'gu  1  重整旗鼓 0  
chong'zhi  1  充值 0  
chong'zhu  1  虫蛀 0  
chong'zhuang  1  冲撞 0  
chong'zi  1  虫子 0  
chong'zou  1  重奏 0  
chong'zu  2  充足 0  重组 0  
chong'zuo  1  充作 0  
chou  12  丑 0  仇 0  愁 0  抽 0  畴 0  瞅 0  稠 0  筹 0  绸 0  臭 0  踌 0  酬 0  
chou'ba'guai  1  丑八怪 0  
chou'ban  1  筹办 0  
chou'bao  1  酬报 0  
chou'bei  1  筹备 0  
chou'bin  1  酬宾 0  
chou'ce  1  抽测 0  
chou'cha  1  抽查 0  
chou'chang  3  惆怅 0  愁肠 0  酬唱 0  
chou'cheng  1  抽成 0  
chou'chong  1  臭虫 0  
chou'chu  2  抽搐 0  踌躇 0  
chou'chu'bu'qian  1  踌躇不前 0  
chou'chu'man'zhi  1  踌躇满志 0  
chou'chun  1  臭椿 0  
chou'cuo  1  筹措 0  
chou'da  3  抽打 0  抽搭 0  酬答 0  
chou'di  1  仇敌 0  
chou'diao  1  抽调 0  
chou'dong  1  抽动 0  
chou'dou  1  抽斗 0  
chou'dou'fu  1  臭豆腐 0  
chou'duan  1  绸缎 0  
chou'dui  1  酬对 0  
chou'e  1  丑恶 0  
chou'fei'bu'shou  1  抽肥补瘦 0  
chou'feng  1  抽风 0  
chou'hen  1  仇恨 0  
chou'hong'hong  1  臭烘烘 0  
chou'hua  3  丑化 0  丑话 0  筹划 0  
chou'huai  1  愁怀 0  
chou'huan  1  抽换 0  
chou'ji  1  筹集 0  
chou'jia  1  仇家 0  
chou'jia'zi  1  臭架子 0  
chou'jian  3  抽检 0  瞅见 0  筹建 0  
chou'jiang  1  抽奖 0  
chou'jie  1  筹借 0  
chou'jin  2  抽筋 0  酬金 0  
chou'ju  1  丑剧 0  
chou'jue  1  丑角 0  
chou'kao  1  抽考 0  
chou'kong  1  抽空 0  
chou'ku  1  愁苦 0  
chou'kuan  1  筹款 0  
chou'lao  1  酬劳 0  
chou'lei  1  丑类 0  
chou'leng'zi  1  抽冷子 0  
chou'lou  1  丑陋 0  
chou'ma  2  筹码 0  臭骂 0  
chou'mei  2  愁眉 0  臭美 0  
chou'mei'ku'lian  1  愁眉苦脸 0  
chou'men  1  愁闷 0  
chou'mi  1  稠密 0  
chou'ming  1  臭名 0  
chou'ming'yuan'yang  1  臭名远扬 0  
chou'ming'zhao'zhu  1  臭名昭著 0  
chou'mou  2  筹谋 0  绸缪 0  
chou'mu  1  筹募 0  
chou'pi'nang  1  臭皮囊 0  
chou'qi  3  抽泣 0  臭棋 0  臭气 0  
chou'qian  1  抽签 0  
chou'qu  1  抽取 0  
chou'ren  2  仇人 0  愁人 0  
chou'rong  1  愁容 0  
chou'sha  3  仇杀 0  抽杀 0  抽纱 0  
chou'shang  1  筹商 0  
chou'shen  1  抽身 0  
chou'shi  3  丑事 0  丑时 0  仇视 0  
chou'shui  2  抽水 0  抽税 0  
chou'shui'ji  1  抽水机 0  
chou'shui'ma'tong  1  抽水马桶 0  
chou'shui'zhan  1  抽水站 0  
chou'si  2  愁思 0  抽丝 0  
chou'suan  1  筹算 0  
chou'sui  1  抽穗 0  
chou'suo  1  抽缩 0  
chou'tai  1  丑态 0  
chou'tai'bai'chu  1  丑态百出 0  
chou'ti  1  抽屉 0  
chou'tou  1  抽头 0  
chou'wai  1  仇外 0  
chou'wei'er  1  臭味儿 0  
chou'wei'hui  1  筹委会 0  
chou'wei'xiang'tou  1  臭味相投 0  
chou'wen  1  丑闻 0  
chou'xi  2  仇隙 0  抽吸 0  
chou'xiang  2  丑相 0  抽象 0  
chou'xiao'ya  1  丑小鸭 0  
chou'xie  1  酬谢 0  
chou'xing  2  丑星 0  丑行 0  
chou'xu  1  愁绪 0  
chou'xuan  1  抽选 0  
chou'ya  1  抽芽 0  
chou'yan  2  抽烟 0  抽验 0  
chou'yang  2  抽样 0  臭氧 0  
chou'yang'ceng  1  臭氧层 0  
chou'ye  2  抽咽 0  抽噎 0  
chou'you'ji  1  抽油机 0  
chou'you'yan'ji  1  抽油烟机 0  
chou'yuan  1  仇怨 0  
chou'yun  1  愁云 0  
chou'yun'can'wu  1  愁云惨雾 0  
chou'zhuang'ding  1  抽壮丁 0  
chou'zhun  1  瞅准 0  
chou'zi  2  筹资 0  绸子 0  
chou'zu  1  筹组 0  
chou'zuo  1  酬酢 0  
chu  18  储 0  出 0  初 0  厨 0  处 0  怵 0  搐 0  楚 0  橱 0  滁 0  畜 0  矗 0  础 0  触 0  躇 0  锄 0  除 0  雏 0  
chu'ba  1  初八 0  
chu'ban  2  出版 0  初版 0  
chu'ban'shang  1  出版商 0  
chu'ban'she  1  出版社 0  
chu'ban'wu  1  出版物 0  
chu'bang  1  出榜 0  
chu'bao'an'liang  1  除暴安良 0  
chu'bei  1  储备 0  
chu'bei'jin  1  储备金 0  
chu'bei'liang  1  储备粮 0  
chu'ben  1  出奔 0  
chu'bi  1  除弊 0  
chu'bian'bu'jing  1  处变不惊 0  
chu'bin  1  出殡 0  
chu'bing  1  出兵 0  
chu'bu  1  初步 0  
chu'cai  1  出彩 0  
chu'cang  1  储藏 0  
chu'cang'shi  1  储藏室 0  
chu'cao  3  出操 0  锄草 0  除草 0  
chu'cao'ji  1  除草剂 0  
chu'cha'zi  1  出岔子 0  
chu'chai  1  出差 0  
chu'chan  1  出产 0  
chu'chang  2  出厂 0  出场 0  
chu'chao  2  出超 0  初潮 0  
chu'che  1  出车 0  
chu'chen  1  除尘 0  
chu'chen'qi  1  除尘器 0  
chu'cheng  1  出乘 0  
chu'chong'ju  1  除虫菊 0  
chu'chou  1  出丑 0  
chu'chu  2  出处 0  处处 0  
chu'chu'dong'ren  1  楚楚动人 0  
chu'chu'mao'lu  1  初出茅庐 0  
chu'chuang  2  初创 0  橱窗 0  
chu'chun  1  初春 0  
chu'ci  1  初次 0  
chu'ci'yi'wai  1  除此以外 0  
chu'ci'zhi'wai  1  除此之外 0  
chu'cun  1  储存 0  
chu'cuo  1  出错 0  
chu'dao  1  出道 0  
chu'deng  1  初等 0  
chu'di  1  锄地 0  
chu'dian  2  出典 0  触电 0  
chu'dian'zi  1  出点子 0  
chu'dong  4  出动 0  初冬 0  搐动 0  触动 0  
chu'du  1  初度 0  
chu'e'wu'jin  1  除恶务尽 0  
chu'er  2  初二 0  雏儿 0  
chu'er'fan'er  1  出尔反尔 0  
chu'fa  4  出发 0  处罚 0  触发 0  除法 0  
chu'fa'dian  1  出发点 0  
chu'fan  2  初犯 0  触犯 0  
chu'fang  3  出访 0  厨房 0  处方 0  
chu'fang'yao  1  处方药 0  
chu'fei  1  除非 0  
chu'fen  1  处分 0  
chu'fen'zi  1  出份子 0  
chu'feng'tou  1  出风头 0  
chu'fu  2  初伏 0  除服 0  
chu'gao  1  初稿 0  
chu'ge  2  出格 0  出阁 0  
chu'gen  1  除根 0  
chu'gong  2  出工 0  厨工 0  
chu'gou  1  除垢 0  
chu'guai'lou'chou  1  出乖露丑 0  
chu'gui  3  出轨 0  厨柜 0  橱柜 0  
chu'guo  1  出国 0  
chu'hai  2  出海 0  除害 0  
chu'han  1  出汗 0  
chu'hang  1  出航 0  
chu'hu  1  储户 0  
chu'hu'yi'liao  1  出乎意料 0  
chu'hui  1  初会 0  
chu'hun  1  初婚 0  
chu'huo  1  出货 0  
chu'huo'er  1  出活儿 0  
chu'ji  6  储积 0  出击 0  初级 0  触及 0  雏妓 0  雏鸡 0  
chu'ji'she  1  初级社 0  
chu'jia  3  出价 0  出嫁 0  出家 0  
chu'jia'ren  1  出家人 0  
chu'jian  2  初见 0  锄奸 0  
chu'jiang'ru'xiang  1  出将入相 0  
chu'jiao  3  初交 0  触礁 0  触角 0  
chu'jie  2  出借 0  出界 0  
chu'jin  1  储金 0  
chu'jing  5  出境 0  出警 0  出镜 0  处境 0  处警 0  
chu'jing'sheng'qing  1  触景生情 0  
chu'jiu  1  初九 0  
chu'jiu'bu'xin  1  除旧布新 0  
chu'ju  5  出具 0  出局 0  厨具 0  楚剧 0  雏菊 0  
chu'ju'gui'mo  1  初具规模 0  
chu'juan  2  出圈 0  畜圈 0  
chu'jue  2  处决 0  触觉 0  
chu'kai  1  除开 0  
chu'kou  1  出口 0  
chu'kou'cheng'zhang  1  出口成章 0  
chu'kou'shang'ren  1  出口伤人 0  
chu'lai  1  出来 0  
chu'lai'zha'dao  1  初来乍到 0  
chu'lan  1  出栏 0  
chu'lan'lv  1  出栏率 0  
chu'le  1  除了 0  
chu'lei  2  畜类 0  触雷 0  
chu'lei'ba'cui  1  出类拔萃 0  
chu'lei'pang'tong  1  触类旁通 0  
chu'li  4  出力 0  处理 0  畜力 0  矗立 0  
chu'li'pin  1  处理品 0  
chu'lian  1  初恋 0  
chu'liang  1  储量 0  
chu'lie  2  出列 0  出猎 0  
chu'liu  2  出溜 0  初六 0  
chu'long  1  出笼 0  
chu'lu  2  出炉 0  出路 0  
chu'lu'feng'mang  1  初露锋芒 0  
chu'lu'tou'jiao  1  初露头角 0  
chu'luan'zi  1  出乱子 0  
chu'luo  1  出落 0  
chu'ma  1  出马 0  
chu'mai  1  出卖 0  
chu'mao'bing  1  出毛病 0  
chu'mei  1  触媒 0  
chu'men  1  出门 0  
chu'men'zi  1  出门子 0  
chu'mian  2  出面 0  黜免 0  
chu'miao  1  出苗 0  
chu'min  1  初民 0  
chu'ming  2  出名 0  除名 0  
chu'mo  2  出没 0  触摸 0  
chu'mou'hua'ce  1  出谋划策 0  
chu'mou'xian'ce  1  出谋献策 0  
chu'mu  1  触目 0  
chu'mu'jie'shi  1  触目皆是 0  
chu'mu'jing'xin  2  怵目惊心 0  触目惊心 0  
chu'na  1  出纳 0  
chu'na'yuan  1  出纳员 0  
chu'nian  1  初年 0  
chu'niao  1  雏鸟 0  
chu'nu  1  触怒 0  
chu'nv  1  处女 0  
chu'nv'di  1  处女地 0  
chu'nv'mo  1  处女膜 0  
chu'nv'zuo  1  处女作 0  
chu'pin  1  出品 0  
chu'ping  1  初评 0  
chu'pu  1  出圃 0  
chu'qi  4  出奇 0  出气 0  初七 0  初期 0  
chu'qi'bu'yi  1  出其不意 0  
chu'qi'tong  1  出气筒 0  
chu'qi'zhi'sheng  1  出奇制胜 0  
chu'qian  1  出钱 0  
chu'qin  2  出勤 0  畜禽 0  
chu'qin'lv  1  出勤率 0  
chu'qing  1  初晴 0  
chu'qiu  1  初秋 0  
chu'qu  2  出去 0  除去 0  
chu'quan'er  1  出圈儿 0  
chu'que  2  出缺 0  除却 0  
chu'rang  1  出让 0  
chu'ren  1  出任 0  
chu'ren'ming  1  出人命 0  
chu'ren'tou'di  1  出人头地 0  
chu'ren'yi'liao  1  出人意料 0  
chu'ru  1  出入 0  
chu'ru'jing  1  出入境 0  
chu'ru'zheng  1  出入证 0  
chu'sai  2  出赛 0  初赛 0  
chu'san  1  初三 0  
chu'sang  1  出丧 0  
chu'se  1  出色 0  
chu'shan  1  出山 0  
chu'shen  4  出神 0  出身 0  初审 0  处身 0  
chu'shen'ru'hua  1  出神入化 0  
chu'sheng  4  出声 0  出生 0  初升 0  畜生 0  
chu'sheng'lv  1  出生率 0  
chu'sheng'ru'si  1  出生入死 0  
chu'sheng'zheng  1  出生证 0  
chu'sheng'zhi'du  1  初生之犊 0  
chu'shi  14  出世 0  出事 0  出使 0  出师 0  出示 0  初十 0  初始 0  初时 0  初识 0  初试 0  厨师 0  处世 0  处事 0  除湿 0  
chu'shou  3  出售 0  出手 0  触手 0  
chu'shu  2  出书 0  处暑 0  
chu'shui  1  出水 0  
chu'si  2  初四 0  处死 0  
chu'suo  1  处所 0  
chu'tai  1  出台 0  
chu'tan  1  初探 0  
chu'tan'er  1  出摊儿 0  
chu'tao  1  出逃 0  
chu'ti  1  出题 0  
chu'ting  1  出庭 0  
chu'tong  1  触痛 0  
chu'tou  2  出头 0  锄头 0  
chu'tou'lou'mian  1  出头露面 0  
chu'tu  3  出土 0  出徒 0  处突 0  
chu'tui  1  黜退 0  
chu'tuo  1  出脱 0  
chu'wai  2  出外 0  除外 0  
chu'wang  2  出亡 0  触网 0  
chu'wei  1  出位 0  
chu'wu  1  初五 0  
chu'xi  3  出席 0  出息 0  除夕 0  
chu'xi'ye  1  除夕夜 0  
chu'xia  1  初夏 0  
chu'xian  3  出现 0  出线 0  出险 0  
chu'xian'quan  1  出线权 0  
chu'xiao  1  初小 0  
chu'xie  1  出血 0  
chu'xin'ji'lv  1  处心积虑 0  
chu'xing  2  出行 0  雏形 0  
chu'xiu  1  除锈 0  
chu'xu  2  储蓄 0  触须 0  
chu'xu'suo  1  储蓄所 0  
chu'xuan  1  初选 0  
chu'xue  2  初学 0  初雪 0  
chu'xun  2  出巡 0  初旬 0  
chu'ya  1  出芽 0  
chu'yan  2  出演 0  雏燕 0  
chu'yan'bu'xun  1  出言不逊 0  
chu'yang  1  出洋 0  
chu'yang'xiang  1  出洋相 0  
chu'ye  2  初叶 0  初夜 0  
chu'yi  4  刍议 0  初一 0  厨艺 0  处以 0  
chu'yi'gong'xin  1  出以公心 0  
chu'ying  1  出迎 0  
chu'you  1  出游 0  
chu'you'guan  1  储油罐 0  
chu'yu  3  出于 0  出狱 0  处于 0  
chu'yuan  2  出院 0  初愿 0  
chu'yuan'men  1  出远门 0  
chu'yun  1  储运 0  
chu'zai  1  处在 0  
chu'zhan  4  出展 0  出战 0  初战 0  初绽 0  
chu'zhang  3  出掌 0  出账 0  处长 0  
chu'zhen  3  出诊 0  出阵 0  初诊 0  
chu'zheng  1  出征 0  
chu'zhi  2  处治 0  处置 0  
chu'zhi'tai'ran  1  处之泰然 0  
chu'zhong  3  出众 0  初中 0  初衷 0  
chu'zhu'yi  1  出主意 0  
chu'zi  4  出自 0  出资 0  厨子 0  处子 0  
chu'zou  1  出走 0  
chu'zu  1  出租 0  
chu'zu'che  1  出租车 0  
chu'zu'qi'che  1  出租汽车 0  
chuai  3  揣 0  搋 0  踹 0  
chuai'ce  1  揣测 0  
chuai'duo  1  揣度 0  
chuai'mo  1  揣摩 0  
chuai'shou'er  1  揣手儿 0  
chuai'xiang  1  揣想 0  
chuan  7  串 0  传 0  喘 0  川 0  椽 0  穿 0  船 0  
chuan'an  1  串案 0  
chuan'bang  2  穿帮 0  船帮 0  
chuan'bang'dai  1  传帮带 0  
chuan'bei  1  川贝 0  
chuan'ben  1  传本 0  
chuan'bo  2  传播 0  船舶 0  
chuan'bu  2  传布 0  船埠 0  
chuan'cai  1  川菜 0  
chuan'cang  1  船舱 0  
chuan'cha  1  穿插 0  
chuan'chang  1  传唱 0  
chuan'chao  1  传抄 0  
chuan'cheng  1  传承 0  
chuan'ci  1  穿刺 0  
chuan'da  1  传达 0  
chuan'da'shi  1  传达室 0  
chuan'dai  2  传代 0  穿戴 0  
chuan'dan  1  传单 0  
chuan'dao  2  传导 0  传道 0  
chuan'di  2  传递 0  船底 0  
chuan'dong  2  传动 0  船东 0  
chuan'dui  1  船队 0  
chuan'fan  1  船帆 0  
chuan'fen  1  传粉 0  
chuan'fu  1  船夫 0  
chuan'gan  1  传感 0  
chuan'gan'qi  1  传感器 0  
chuan'gao  1  传告 0  
chuan'gong  2  串供 0  船工 0  
chuan'hu  2  传呼 0  船户 0  
chuan'hu'ji  1  传呼机 0  
chuan'hua  1  传话 0  
chuan'huan  2  串换 0  传唤 0  
chuan'ji  2  传技 0  船籍 0  
chuan'jia  2  传家 0  船家 0  
chuan'jia'bao  1  传家宝 0  
chuan'jia'dan  1  穿甲弹 0  
chuan'jiang  2  串讲 0  船桨 0  
chuan'jiao  1  传教 0  
chuan'jiao'shi  1  传教士 0  
chuan'jing  1  传经 0  
chuan'jing'song'bao  1  传经送宝 0  
chuan'ju  1  川剧 0  
chuan'kong  1  穿孔 0  
chuan'lao'da  1  船老大 0  
chuan'lian  1  串联 0  
chuan'lian'dang'ku  1  穿连裆裤 0  
chuan'ling  3  串铃 0  传令 0  船龄 0  
chuan'liu'bu'xi  1  川流不息 0  
chuan'mei  1  传媒 0  
chuan'men'er  1  串门儿 0  
chuan'min  1  船民 0  
chuan'ming  1  传名 0  
chuan'peng  1  船篷 0  
chuan'piao  2  传票 0  船票 0  
chuan'qi  3  传奇 0  喘气 0  船期 0  
chuan'qin'qi  1  串亲戚 0  
chuan'qing  1  传情 0  
chuan'qiu  1  传球 0  
chuan'ran  1  传染 0  
chuan'ran'bing  1  传染病 0  
chuan'ran'xing  1  传染性 0  
chuan'ran'yuan  1  传染源 0  
chuan're  1  传热 0  
chuan'ren  1  传人 0  
chuan'shan'jia  1  穿山甲 0  
chuan'shen  2  传神 0  船身 0  
chuan'sheng'tong  1  传声筒 0  
chuan'shi  1  传世 0  
chuan'shou  1  传授 0  
chuan'shu  1  传输 0  
chuan'shuo  1  传说 0  
chuan'song  3  传诵 0  传送 0  传颂 0  
chuan'song'dai  1  传送带 0  
chuan'suo  1  穿梭 0  
chuan'tai  1  船台 0  
chuan'tang  1  穿堂 0  
chuan'tang'feng  1  穿堂风 0  
chuan'tang'men  1  穿堂门 0  
chuan'ti  1  船体 0  
chuan'ting  1  船艇 0  
chuan'tong  2  串通 0  传统 0  
chuan'tong'yi'qi  1  串通一气 0  
chuan'tou'li  1  穿透力 0  
chuan'wei  3  船位 0  船尾 0  船桅 0  
chuan'wei'er  1  串味儿 0  
chuan'wen  1  传闻 0  
chuan'wu  2  舛误 0  船坞 0  
chuan'xi  3  串戏 0  传习 0  喘息 0  
chuan'xian  1  船舷 0  
chuan'xiao  2  传销 0  穿孝 0  
chuan'xiao'xie  1  穿小鞋 0  
chuan'xin'lian  1  穿心莲 0  
chuan'xing  1  穿行 0  
chuan'xu'xu  1  喘吁吁 0  
chuan'xue'dai'mao  1  穿靴戴帽 0  
chuan'xun  1  传讯 0  
chuan'yan  2  串演 0  传言 0  
chuan'yang  1  传扬 0  
chuan'yi  2  传艺 0  传译 0  
chuan'yi'jing  1  穿衣镜 0  
chuan'you  1  串游 0  
chuan'yuan  1  船员 0  
chuan'yue  2  传阅 0  穿越 0  
chuan'yun  1  船运 0  
chuan'yun'po'wu  1  穿云破雾 0  
chuan'zao  1  穿凿 0  
chuan'zao'fu'hui  1  穿凿附会 0  
chuan'zha  1  船闸 0  
chuan'zhang  1  船长 0  
chuan'zhen  1  传真 0  
chuan'zhen'ji  1  传真机 0  
chuan'zhen'yin'xian  1  穿针引线 0  
chuan'zhi  2  传旨 0  船只 0  
chuan'zhong  1  传种 0  
chuan'zhu  2  串珠 0  船主 0  
chuan'zhuo  1  穿着 0  
chuan'zi  2  川资 0  椽子 0  
chuan'zong'jie'dai  1  传宗接代 0  
chuang  5  创 0  床 0  疮 0  窗 0  闯 0  
chuang'ba  1  疮疤 0  
chuang'ban  2  创办 0  床板 0  
chuang'bian  1  创编 0  
chuang'dan  1  床单 0  
chuang'dang  1  闯荡 0  
chuang'dian  1  床垫 0  
chuang'dong  1  窗洞 0  
chuang'fei  1  窗扉 0  
chuang'ge'zi  1  窗格子 0  
chuang'guan  1  闯关 0  
chuang'guan'dong  1  闯关东 0  
chuang'hen  1  创痕 0  
chuang'hong'deng  1  闯红灯 0  
chuang'hu  1  窗户 0  
chuang'hua  1  窗花 0  
chuang'hui  1  创汇 0  
chuang'huo  1  闯祸 0  
chuang'ji  1  窗机 0  
chuang'jia  1  床架 0  
chuang'jian  2  创建 0  创见 0  
chuang'jiang  1  闯将 0  
chuang'jiang'hu  1  闯江湖 0  
chuang'jin  1  闯劲 0  
chuang'ju  1  创举 0  
chuang'kan  1  创刊 0  
chuang'kan'hao  1  创刊号 0  
chuang'kou  3  创口 0  疮口 0  窗口 0  
chuang'kou'hang'ye  1  窗口行业 0  
chuang'kuang  1  窗框 0  
chuang'li  2  创利 0  创立 0  
chuang'lian  2  窗帘 0  闯练 0  
chuang'ling  1  窗棂 0  
chuang'man  1  窗幔 0  
chuang'mian  1  创面 0  
chuang'ming'ji'jing  1  窗明几净 0  
chuang'pai'zi  1  创牌子 0  
chuang'pu  1  床铺 0  
chuang'ran  1  怆然 0  
chuang'sha  1  窗纱 0  
chuang'shan  1  窗扇 0  
chuang'shang  1  创伤 0  
chuang'she  1  创设 0  
chuang'shi  1  创始 0  
chuang'shi'jie  1  闯世界 0  
chuang'shi'ren  1  创始人 0  
chuang'shou  1  创收 0  
chuang'shui  1  创税 0  
chuang'ta  1  床榻 0  
chuang'tai  1  窗台 0  
chuang'tian'xia  1  闯天下 0  
chuang'tong  1  创痛 0  
chuang'tou  1  床头 0  
chuang'tou'gui  1  床头柜 0  
chuang'wei  3  床位 0  床帷 0  窗帷 0  
chuang'xin  1  创新 0  
chuang'yan  3  创演 0  床沿 0  窗沿 0  
chuang'ye  1  创业 0  
chuang'yi  2  创意 0  创议 0  
chuang'yi'man'mu  1  疮痍满目 0  
chuang'you  1  创优 0  
chuang'zao  1  创造 0  
chuang'zao'xing  1  创造性 0  
chuang'zhao  1  床罩 0  
chuang'zhi  1  创制 0  
chuang'zi  2  床子 0  窗子 0  
chuang'zuo  1  创作 0  
chui  7  吹 0  垂 0  捶 0  椎 0  槌 0  炊 0  锤 0  
chui'ai  1  垂爱 0  
chui'bing  1  炊饼 0  
chui'cheng  1  垂成 0  
chui'chui'da'da  1  吹吹打打 0  
chui'da  2  捶打 0  锤打 0  
chui'deng  1  吹灯 0  
chui'deng'ba'la  1  吹灯拔蜡 0  
chui'diao  2  垂吊 0  垂钓 0  
chui'fan  1  垂范 0  
chui'feng  1  吹风 0  
chui'feng'hui  1  吹风会 0  
chui'feng'ji  1  吹风机 0  
chui'fu  1  吹拂 0  
chui'gu'shou  1  吹鼓手 0  
chui'gua  1  垂挂 0  
chui'hu'zi'deng'yan  1  吹胡子瞪眼 0  
chui'hui'zhi'li  1  吹灰之力 0  
chui'ji  1  捶击 0  
chui'ju  1  炊具 0  
chui'la'ba  1  吹喇叭 0  
chui'la'tan'chang  1  吹拉弹唱 0  
chui'lao  1  垂老 0  
chui'lei  1  垂泪 0  
chui'leng'feng  1  吹冷风 0  
chui'lian  2  垂怜 0  锤炼 0  
chui'lian'ting'zheng  1  垂帘听政 0  
chui'liu  1  垂柳 0  
chui'luo  1  垂落 0  
chui'mao'qiu'ci  1  吹毛求疵 0  
chui'mu  1  垂暮 0  
chui'mu'zhi'nian  1  垂暮之年 0  
chui'nian  1  垂念 0  
chui'niu  1  吹牛 0  
chui'niu'pi  1  吹牛皮 0  
chui'pai  1  吹拍 0  
chui'peng  1  吹捧 0  
chui'qing  1  垂青 0  
chui'shi  1  炊事 0  
chui'shi'ban  1  炊事班 0  
chui'shi'yuan  1  炊事员 0  
chui'shou  2  垂手 0  垂首 0  
chui'si  1  垂死 0  
chui'si'zheng'zha  1  垂死挣扎 0  
chui'ti  1  垂体 0  
chui'tiao  1  垂髫 0  
chui'tou'sang'qi  1  垂头丧气 0  
chui'wei  1  垂危 0  
chui'wen  1  垂问 0  
chui'xian  1  垂涎 0  
chui'xian'san'chi  1  垂涎三尺 0  
chui'xian'yu'di  1  垂涎欲滴 0  
chui'xiong'dun'zu  1  捶胸顿足 0  
chui'xu  1  吹嘘 0  
chui'xun  1  垂询 0  
chui'yan  1  炊烟 0  
chui'zhi  1  垂直 0  
chui'zhi'lv'hua  1  垂直绿化 0  
chui'zhi'xian  1  垂直线 0  
chui'zi  1  锤子 0  
chui'zou  1  吹奏 0  
chun  7  唇 0  春 0  椿 0  淳 0  纯 0  蠢 0  醇 0  
chun'ben  1  蠢笨 0  
chun'bing  1  春饼 0  
chun'bo  1  春播 0  
chun'cai  2  莼菜 0  蠢材 0  
chun'can  1  春蚕 0  
chun'cha  1  春茶 0  
chun'chao  1  春潮 0  
chun'chi  1  唇齿 0  
chun'chi'xiang'yi  1  唇齿相依 0  
chun'chun'yu'dong  1  蠢蠢欲动 0  
chun'cui  1  纯粹 0  
chun'dong  1  蠢动 0  
chun'du  1  纯度 0  
chun'fen  1  春分 0  
chun'feng  1  春风 0  
chun'feng'de'yi  1  春风得意 0  
chun'feng'hua'yu  1  春风化雨 0  
chun'feng'man'mian  1  春风满面 0  
chun'gang  1  纯钢 0  
chun'gao  1  唇膏 0  
chun'geng  1  春耕 0  
chun'gong  1  春宫 0  
chun'guan  1  春灌 0  
chun'guang  1  春光 0  
chun'han  2  春寒 0  春旱 0  
chun'han'liao'qiao  1  春寒料峭 0  
chun'he  1  醇和 0  
chun'hong'chi'bai  1  唇红齿白 0  
chun'hou  2  淳厚 0  醇厚 0  
chun'hua  2  纯化 0  蠢话 0  
chun'hua'qiu'shi  1  春华秋实 0  
chun'huang  1  春荒 0  
chun'hui  1  春晖 0  
chun'huo  1  蠢货 0  
chun'ji  1  春季 0  
chun'jia  1  春假 0  
chun'jian  1  纯碱 0  
chun'jie  2  春节 0  纯洁 0  
chun'jin  1  纯金 0  
chun'jing  2  春景 0  纯净 0  
chun'jing'shui  1  纯净水 0  
chun'jiu  1  醇酒 0  
chun'juan  1  春卷 0  
chun'kun  1  春困 0  
chun'lei  1  春雷 0  
chun'li  1  纯利 0  
chun'lian  1  春联 0  
chun'liang  1  纯良 0  
chun'lie  1  唇裂 0  
chun'ling  1  春令 0  
chun'mai  1  春麦 0  
chun'mao  1  纯毛 0  
chun'mei  2  纯美 0  醇美 0  
chun'meng  1  春梦 0  
chun'mian  1  纯棉 0  
chun'nuan'hua'kai  1  春暖花开 0  
chun'pin  1  纯品 0  
chun'pu  2  淳朴 0  纯朴 0  
chun'qiang'she'jian  1  唇枪舌剑 0  
chun'qing  2  春情 0  纯情 0  
chun'qiu  1  春秋 0  
chun'qiu'bi'fa  1  春秋笔法 0  
chun'qiu'shan  1  春秋衫 0  
chun'ran  1  纯然 0  
chun'ren  1  蠢人 0  
chun'ri  1  春日 0  
chun'se  1  春色 0  
chun'she  1  唇舌 0  
chun'shi  1  蠢事 0  
chun'shou'ru  1  纯收入 0  
chun'shu  3  椿树 0  纯属 0  纯熟 0  
chun'shui  1  纯水 0  
chun'sun  1  春笋 0  
chun'tian  1  春天 0  
chun'wang'chi'han  1  唇亡齿寒 0  
chun'wen  1  唇吻 0  
chun'wu  1  蠢物 0  
chun'xian  1  唇线 0  
chun'xiang  1  醇香 0  
chun'xiao  1  春宵 0  
chun'xiao'mai  1  春小麦 0  
chun'xin  1  春心 0  
chun'xun  1  春汛 0  
chun'yao  1  春药 0  
chun'yi  1  纯一 0  
chun'yi'ang'ran  1  春意盎然 0  
chun'you  1  春游 0  
chun'yu  1  春雨 0  
chun'yun  1  春运 0  
chun'zhen  1  纯真 0  
chun'zheng  2  纯正 0  醇正 0  
chun'zhong  2  春种 0  纯种 0  
chun'zhu  1  蠢猪 0  
chun'zhuang  1  春装 0  
chuo  5  啜 0  戳 0  绰 0  辍 0  龊 0  
chuo'bi  1  辍笔 0  
chuo'chuan  1  戳穿 0  
chuo'chuo'you'yu  1  绰绰有余 0  
chuo'er  1  戳儿 0  
chuo'hao  1  绰号 0  
chuo'ji  1  戳记 0  
chuo'ji'liang'gu  1  戳脊梁骨 0  
chuo'qi  1  啜泣 0  
chuo'xue  1  辍学 0  
chuo'yue  1  绰约 0  
chuo'zi  1  戳子 0  
ci  15  伺 0  兹 0  刺 0  差 0  慈 0  次 0  此 0  瓷 0  疵 0  磁 0  茨 0  词 0  赐 0  辞 0  雌 0  
ci'ai  1  慈爱 0  
ci'ba  1  糍粑 0  
ci'bao  1  磁暴 0  
ci'bei  1  慈悲 0  
ci'bi  1  刺鼻 0  
ci'bie  1  辞别 0  
ci'bu'da'yi  1  词不达意 0  
ci'chang  1  磁场 0  
ci'cheng  1  辞呈 0  
ci'ci'bu'xiu  1  刺刺不休 0  
ci'da'lu  1  次大陆 0  
